place_id,place_names
4974480,sunset
4943880,leamington
4925510,fillmore
4915720,copperton
4922210,elberta
4974590,sutherland
4934750,henrieville
4952130,moroni
4957850,paradise
4949160,mendon
4957300,orem
4910660,castle dale
4922760,elwood
4923420,enterprise
4908570,brighton
4977230,trenton
4961260,plymouth
4946410,lyman
4955980,ogden
4937170,hurricane
4981960,washington
4983390,west point
4924850,farr west
4965110,roy
4942010,lake point
4972940,sterling
4942560,laketown
4912970,circleville
4937690,independence
4958730,payson
4953230,murray
4914290,clinton
4970960,south ogden
4935740,hinckley
4923750,escalante
4972280,springville
4936400,hooper
4924630,fairview
4957080,orderville
4939810,kamas
4925290,fielding
4939920,kanab
4946740,lynndyl
4920120,draper
4927490,fruit heights
4929360,glendale
4944100,leeds
4935300,hildale
4911440,cedar hills
4954660,nibley
4976900,toquerville
4967660,santa clara
4958070,park city
4923200,enoch
4967440,sandy
4976680,tooele
4963680,richmond
4955100,north ogden
4918910,delta
4934640,henefer
4911430,cedar fort
4923310,enterprise
4920850,east basin
4942230,lake shore
4933002,halchita
4922875,emigration canyon
4961590,portage
4928810,genola
4971180,south weber
4950370,millville
4934530,helper
4984095,white mesa
4964230,riverside
4927902,garden
4902960,avon
4913740,clear creek
4906920,bonanza
4981190,wanship
4943110,la sal
4955760,oasis
4950810,modena
4957630,palmyra
4921990,eden
4976280,timber lakes
4926610,fort duchesne
4974040,summit
4939590,junction
4947620,manila
4924740,farmington
4943660,layton
4974810,syracuse
4910330,cannonville
4957740,panguitch
4934970,herriman
4936070,holladay
4964340,riverton
4967000,salt lake city
4983470,west valley city
4923530,ephraim
4932660,gunnison
4947730,manti
4913190,clarkston
4915940,cornish
4937500,hyrum
4944760,lewiston
4964120,river heights
4982620,wellsville
4982930,west haven
4927930,garden city
4963020,randolph
4977010,torrey
4937060,huntsville
4948300,marriott-slaterville
4982070,washington terrace
4901905,apple valley
4935120,hideout
4909725,cache
4916490,cove
4930900,granite
4935823,hobble creek
4916270,cottonwood heights
4922370,elk ridge
4924410,fairfield
4945090,lindon
4926940,francis
4955650,oakley
4964670,roosevelt
4913300,clawson
4914070,cleveland
4922870,emery
4956860,orangeville
4962470,provo
4967825,saratoga springs
4950700,moab
4985050,woodland hills
4912420,charleston
4934200,heber
4949820,midway
4911320,cedar city
4957960,paragonah
4958510,parowan
4954220,nephi
4902740,aurora
4939370,joseph
4951360,monroe
4965880,salina
4968650,sigurd
4931120,grantsville
4973050,stockton
4980090,vernal
4903950,bear river city
4915830,corinne
4919680,deweyville
4928150,garland
4984710,willard
4920890,east carbon
4900760,altamont
4945860,logan
4974095,summit park
4930130,goshen
4933540,harrisville
4984050,white city
4950040,milford
4962360,providence
4940470,kearns
4941680,koosharem
4943440,la verkin
4950150,millcreek
4967770,santaquin
4938710,ivins
4953560,naples
4951580,monticello
4940360,kaysville
4906370,blanding
4931670,green river
4920450,dugway
4972720,stansbury park
4962910,randlett
4983252,west mountain
4906590,bluebell
4910440,carbonville
4972060,spring glen
4983730,west wood
4925910,flaming gorge
4959280,peoa
4936730,hoytsville
4984950,wolf creek
4944870,liberty
4948170,marion
4970190,snyderville
4975800,thatcher
4954330,newcastle
4912200,central
4980310,veyo
4960270,pine valley
4904720,benjamin
4969280,silver summit
4953890,navajo mountain
4901530,aneth
4977697,tselakai dezza
4971255,south willard
4905050,benson
4959555,peter
4947180,maeser
4972170,spring lake
4984160,whiterocks
4954110,neola
4913850,clearfield
4906700,bluff
4954440,new harmony
4933760,hatch
4926720,fountain green
4936290,honeyville
4937390,hyde park
4954990,north logan
4904060,beaver
4908460,brigham city
4962030,price
4907690,bountiful
4911980,centerville
4964590,rocky ridge
4948720,mayfield
4961150,pleasant view
4964010,riverdale
4955430,oak city
4912260,central valley
4963570,richfield
4903345,ballard
4951910,morgan
4923640,erda
4901090,amalga
4975360,taylorsville
4925180,ferron
4933027,halls crossing
4976180,thompson springs
4927270,fremont
4971455,spanish valley
4949380,mexican hat
4920810,eagle mountain
4971290,spanish fork
4951140,mona
4955210,north salt lake
4985040,woodland
4956440,oljato-monument valley
4911435,cedar highlands
4947290,magna
4959390,perry
4982510,wellington
4918140,daniel
4906810,bluffdale
4900650,alta
4945530,loa
4950590,minersville
4982950,west jordan
4914840,coalville
4967880,scipio
4942890,lapoint
4947950,mapleton
4977120,tremonton
4935190,highland
4971070,south salt lake
4960710,plain city
4905534,big water
4901860,antimony
4900540,alpine
4960930,pleasant grove
4924080,eureka
4939040,jensen
4918090,dammeron valley
4965770,salem
4980420,vineyard
4952460,mountain green
4949710,midvale
4985370,woods cross
4982840,west bountiful
4970850,south jordan
4969640,smithfield
4965330,st. george
4985260,woodruff
4951470,montezuma creek
4977890,uintah
4068250,smithville
4026850,forest park
4012960,cedar valley
4062650,red rock
4030750,grainola
4046900,maud
4062900,renfrow
4041300,lambert
4050100,mustang
4012100,carney
4041760,lawrence creek
4010050,burlington
4000700,agra
4032350,hanna
4040400,kremlin
4061150,purcell
4071250,sugden
4013750,cherokee
4027350,fort supply
4049600,mountain park
4032050,hallett
4066650,sharon
4079300,wayne
4050050,muskogee
4072900,terral
4028950,gene autry
4015300,cleo springs
4015050,clearview
4043750,lone grove
4013100,centrahoma
4063350,ringling
4011150,camargo
4071900,sweetwater
4028700,garvin
4034150,hickory
4012750,castle
4039150,kendrick
4073150,texola
4022050,durant
4006100,billings
4042200,lehigh
4024950,fairmont
4075750,tyrone
4009150,bromide
4061950,rattan
4079900,wellston
4017050,cooperton
4002550,arcadia
4047000,may
4039050,kemp
4026900,forgan
4039950,kinta
4047800,meridian
4047750,meno
4059350,pittsburg
4061250,putnam
4068200,smith village
4065500,sasakwa
4078200,wanette
4029900,goltry
4024050,enterprise
4043425,little ponderosa
4022450,earl
4067625,simms
4009700,bryant
4033650,hennepin
4060000,pontotoc
4022300,eagle city
4055350,olive
4008000,bowring
4042500,leonard
4041950,lebanon
4078750,washita
4061500,quinlan
4009875,bug tussle
4048450,milfay
4031000,grant
4002900,arpelar
4065950,scipio
4047450,meeker
4040200,konawa
4046000,manchester
4038350,jones
4076500,valley brook
4009950,burbank
4067850,skiatook
4075575,twin lakes
4023850,emet
4044200,lovell
4071500,sumner
4023100,edgewater park
4041856,lawtonka acres
4011530,canadian shores
4032400,hanson
4003550,avard
4037850,jennings
4053210,oak grove
4067800,skedee
4003000,asher
4038200,johnson
4044100,lotsee
4002750,armstrong
4033600,hendrix
4067550,silo
4061900,ratliff city
4011600,canton
4036700,hydro
4011100,calvin
4036090,horntown
4048400,milburn
4070200,stidham
4022400,eakly
4070150,sterling
4033300,headrick
4063500,ripley
4051750,new woodville
4003050,ashland
4061550,quinton
4000200,ada
4072400,tamaha
4001050,albion
4017350,cornish
4030350,gotebo
4049650,mountain view
4021900,duncan
4043450,loco
4019400,davidson
4035550,hollister
4046150,manitou
4007450,bokoshe
4017850,cowlington
4027150,fort coffee
4048600,millerton
4076650,valliant
4049750,moyers
4023675,elohim city
4046650,marshall
4001250,alex
4008300,bradley
4059700,pocasset
4038201,johnson prairie
4008700,briartown
4045930,mallard bay
4011050,calumet
4055000,oklahoma city
4024300,erin springs
4082400,wynnewood
4038800,kaw city
4039800,kildare
4033700,hennessey
4046550,marland
4049450,morrison
4005450,bentley
4000300,adams
4036050,hopeton
4020900,disney
4069400,sportsmen acres
4006400,bixby
4019850,delaware
4055150,okmulgee
4079750,welch
4058100,peoria
4063100,reydon
4070950,strong city
4065400,sapulpa
4010450,butler
4016400,colony
4063700,rocky
4056650,owasso
4008400,braggs
4077900,wainwright
4046450,marble city
4042050,leedey
4025450,fargo
4081300,willow
4030400,gould
4042450,leon
4031600,grove
4017550,council hill
4024460,etowah
4028800,gate
4072750,temple
4041350,lamont
4019350,davenport
4080800,whitefield
4037750,jefferson
4012650,cashion
4043057,limestone
4022275,dwight mission
4030500,gowen
4042600,lequire
4066510,shady grove
4023900,empire city
4060250,porum
4082650,yeager
4001900,amber
4060150,porter
4079200,waukomis
4050200,narcissa
4020450,devol
4071050,stuart
4021672,dripping springs
4041900,leach
4071965,sycamore
4037275,iron post
4065062,sams corner
4010460,butler
4036945,indianola
4039400,kenton
4006350,bison
4013800,chester
4016250,coleman
4063730,rocky point
4042850,liberty
4036200,hoyt
4076850,vanoss
4048100,middleberg
4004075,ballou
4006750,blanco
4078350,wardville
4037000,ingalls
4063950,rose
4025700,fay
4083125,zion
4044925,mccord
4071950,swink
4036115,hough
4049050,monroe
4014800,clarksville
4073950,titanic
4000350,adamson
4007350,bokchito
4081500,wilson
4031250,greenfield
4014700,claremore
4028350,gans
4003350,atwood
4034900,hitchita
4025650,faxon
4027900,friendship
4063450,ringwood
4055450,olustee
4011650,canute
4052450,norge
4030900,grand lake towne
4004750,beaver
4077950,wakita
4009400,brooksville
4025250,fallis
4017700,covington
4044000,lookeba
4040700,lahoma
4026750,foraker
4064850,st. louis
4040800,lake aluma
4082450,wynona
4065250,sand point
4080000,welty
4021700,drummond
4016350,collinsville
4042300,lenapah
4007500,boley
4031425,gregory
4068950,sparks
4011550,caney
4005550,bernice
4000450,addington
4013000,cement
4053600,oakwood
4056150,osage
4062200,redbird
4066520,shady grove
4043000,lima
4075600,twin oaks
4027650,francis
4039500,keota
4019050,dacoma
4043725,lone chimney
4021250,douglas
4074550,tryon
4043400,little city
4040875,lake ellsworth addition
4028500,garber
4038000,jet
4039200,kenefic
4013600,chattanooga
4044950,mccurtain
4016100,colcord
4066550,shady point
4052600,north enid
4074159,tonkawa tribal housing
4021350,dover
4036020,hoot owl
4020700,dickson
4026525,flute springs
4039600,keyes
4012000,carmen
4060850,prue
4033350,healdton
4010600,byng
4069050,spavinaw
4001800,alva
4012200,carrier
4047250,mead
4056900,panama
4078150,walters
4067200,shidler
4040000,kiowa
4008600,breckenridge
4023550,elmer
4043850,lone wolf
4036600,hunter
4021150,dotyville
4048500,mill creek
4044150,loveland
4072950,texanna
4010550,byars
4045500,macomb
4001350,aline
4019150,dale
4059175,pin oak acres
4020500,dewar
4064300,rush springs
4080550,wewoka
4066350,seminole
4045350,mcloud
4054100,okay
4077150,vernon
4064050,rosston
4050300,nash
4065900,schulter
4018450,cromwell
4027450,foss
4023700,el reno
4065300,sand springs
4013500,chandler
4018850,cushing
4012300,carter
4025100,fairview
4013650,checotah
4002000,amorita
4058050,pensacola
4074650,tullahassee
4047300,medford
4078250,wann
4057150,paradise hill
4020300,depew
4023950,enid
4070750,strang
4005400,bennington
4004700,bearden
4024900,fairland
4072250,talihina
4032550,hardesty
4027500,foster
4030600,gracemont
4028250,gage
4077000,verden
4059750,pocola
4046600,marlow
4057100,paoli
4001950,ames
4064000,rosedale
4010700,cache
4035850,hominy
4079350,waynoka
4065600,savanna
4034850,hitchcock
4066750,shattuck
4018250,crescent
4018950,custer city
4029400,glencoe
4058500,phillips
4080250,westport
4004450,bartlesville
4053400,oakland
4048750,minco
4035500,hollis
4057650,pawnee
4015400,clinton
4027400,fort towson
4021750,drumright
4002050,anadarko
4055200,oktaha
4027850,freedom
4068000,slick
4037100,inola
4072100,tahlequah
4031750,guymon
4020850,dill city
4057600,pawhuska
4056050,orlando
4070800,stratford
4011750,capron
4073100,texhoma
4007950,bowlegs
4036000,hooker
4035300,hoffman
4080850,white oak
4062100,reagan
4079000,watova
4050350,nashoba
4075200,turpin
4053700,ochelata
4036950,indianola
4066400,sentinel
4073850,tipton
4079250,waurika
4039000,kellyville
4036750,idabel
4044500,luther
4068500,soper
4010650,byron
4062950,rentiesville
4063750,roff
4066500,seward
4050800,nelagoney
4021755,dry creek
4080912,white water
4013475,chance
4003750,bache
4072775,tenkiller
4026200,fittstown
4066300,selman
4053301,oak hill-piney
4021000,dixon
4050250,nardin
4043442,little rock
4061450,quay
4057900,peckham
4049950,murphy
4068275,snake creek
4024875,fairfield
4063537,river bottom
4080675,whippoorwill
4080975,wickliffe
4022100,durham
4026415,flint creek
4061113,pumpkin hollow
4003815,badger lee
4079850,welling
4072075,tagg flats
4029800,golden
4058300,pershing
4021020,dodge
4076350,utica
4003900,baker
4029300,gideon
4055285,old green
4057875,peavine
4006450,blackburn
4046400,maramec
4049860,mule barn
4061650,ralston
4072850,terlton
4022500,earlsboro
4059150,pink
4072650,tecumseh
4035150,hodgen
4005700,bethany
4019900,del city
4012937,cedar lake
4041050,lakeside village
4047550,mehan
4058650,pickett
4023200,edmond
4051800,nichols hills
4078500,warr acres
4044900,mcbride
4018750,cumberland
4003500,avant
4041550,langston
4011562,caney
4006700,blanchard
4013950,chickasha
4070350,stilwell
4033250,haywood
4009100,broken bow
4081000,wilburton
4033000,hastings
4064600,ryan
4002650,arkoma
4011300,cameron
4023450,elgin
4029100,geronimo
4041850,lawton
4036150,howe
4042150,le flore
4060350,poteau
4069350,spiro
4022550,east duke
4023350,eldorado
4046700,martha
4035000,hobart
4063900,roosevelt
4008550,bray
4030850,grandfield
4082500,yale
4069300,sperry
4070850,stringtown
4000100,achille
4010800,caddo
4010950,calera
4069500,springer
4007750,boswell
4036300,hugo
4075050,tupelo
4001400,allen
4022200,dustin
4035400,holdenville
4041250,lamar
4045750,madill
4021200,dougherty
4028900,geary
4043950,longdale
4054150,okeene
4039900,kingston
4002300,apache
4008750,bridgeport
4011450,canadian
4012050,carnegie
4027100,fort cobb
4034750,hinton
4032850,hartshorne
4044800,mcalester
4017100,copan
4020550,dewey
4076950,vera
4014900,clayton
4051050,new alluwe
4052900,nowata
4068600,south coffeyville
4009050,broken arrow
4037410,ixl
4056800,paden
4079800,weleetka
4031150,grayson
4033750,henryetta
4042700,lexington
4052500,norman
4067950,slaughterville
4016200,cole
4019450,davis
4029850,goldsby
4000250,adair
4014300,chouteau
4061000,pryor creek
4038850,keefton
4044275,lowrey
4004350,baron
4074180,toppers
4027550,fox
4080750,white eagle
4054050,okarche
4038700,katie
4043150,lindsay
4047150,maysville
4058700,piedmont
4075950,union city
4082950,yukon
4006600,blackwell
4051300,newkirk
4044300,loyal
4039750,kiefer
4049550,mounds
4054000,oilton
4066600,shamrock
4037650,jay
4080350,west siloam springs
4025000,fair oaks
4005650,bessie
4010250,burns flat
4017300,corn
4013700,chelsea
4055750,oologah
4008150,boynton
4071450,summit
4078400,warner
4030300,gore
4049850,muldrow
4065000,sallisaw
4073450,thomas
4023500,elk city
4053550,oaks
4005900,big cabin
4077550,vinita
4016500,commerce
4061400,quapaw
4082250,wyandotte
4013900,cheyenne
4046500,marietta
4002800,arnett
4030950,granite
4046050,mangum
4027200,fort gibson
4066250,seiling
4077300,vici
4063600,rock island
4009650,brushy
4077050,verdigris
4006650,blair
4078700,washington
4040100,knowles
4050150,mutual
4080450,westville
4077850,wagoner
4010400,bushyhead
4038475,justice
4066450,sequoyah
4068537,sour john
4027800,frederick
4035030,hochatown
4018550,crowder
4000900,akins
4008650,brent
4011975,carlisle
4024762,evening shade
4043900,long
4070512,stoney point
4016700,connerville
4041680,latta
4059500,platter
4006950,bluejacket
4049400,morris
4002600,ardmore
4052700,north miami
4055850,optima
4001150,alderson
4080500,wetumka
4075150,turley
4051150,newcastle
4013775,cherry tree
4013850,chewey
4040300,krebs
4069200,spencer
4025400,fanshawe
4026350,fletcher
4062000,ravia
4071000,stroud
4008775,briggs
4023300,eldon
4039625,keys
4044075,lost city
4057300,park hill
4081912,woodall
4032750,harrah
4058150,perkins
4031900,haileyville
4049250,mooreland
4079450,weatherford
4041700,laverne
4019665,deer lick
4006500,blackgum
4030915,grandview
4049825,mulberry
4070037,steely hollow
4079150,wauhillau
4020100,dennis
4009612,brush creek
4012915,cayuga
4015250,cleora
4017110,copeland
4051275,new eucha
4055275,old eucha
4083050,zena
4012930,cedar crest
4061020,pump back
